품목비교 Historical Data
조회기간 :,2008-07-20 ~ 2018-07-18
표시기준 :,Value(Price)로 표시
순서 :,최근부터(DESC)
병합기준 :,Union
[일간 기준]
,"철광석 Fines (Daily) [중국(수입가 CFR)] 현물USD/ton","PDS 에너지 하위지수2015.01.02=100","PDS 비철금속 하위지수2015.01.02=100","PDS 철강 하위지수2015.01.02=100","PDS 석유화학 하위지수2015.01.02=100","PDS 농산물 하위지수2015.01.02=100","LMEX Index1999.04=1000","US Dollar IndexMar 1973=100","DRAMeXchange Index (DXI)2001.10.01=1000","TOCOM Index2002.05.31=100","Rogers International Commodities Index1998.07.31=1000","Rogers International Commodities Index Energy1998.07.31=1000","Rogers International Commodities Index Metals1998.07.31=1000","Rogers International Commodities Index Agriculture1998.07.31=1000"
20150921,57.3,84.643,84.668,79.879,98.983,86.408,2398.5,91.6979,6342.6,#N/A,2316.42,385.68,1710.08,831.74
20150918,57.69,86.995,84.624,79.913,99.434,87.062,2398.6,90.8101,6332,258.32,2284.71,374.69,1712.93,825.67
20150917,57.37,87.172,84.623,79.913,99.434,87.286,2447.2,91.2585,6339.27,263.34,2327.68,388.12,1717.78,834.56
20150916,57.21,84.076,83.735,79.913,99.434,88.147,2448.1,91.2184,6333.99,255.83,2341.73,391.54,1720.4,839.59
20150915,57.28,84.333,84.236,79.913,99.434,87.126,2429.9,91.6251,6325.26,254.46,2300.42,377.03,1693.37,843.16
20150914,58.1,85.73,85.062,80.495,99.434,86.547,2421.7,91.3571,6336.29,259.01,2298.5,374.19,1693.31,848.5
20150911,#N/A,86.651,85.458,80.495,99.434,85.707,2457.8,91.4007,6342.98,263.46,2315.15,381.86,1712,839.57
20150910,59.01,85.36,85.446,80.495,99.723,85.389,2466.7,91.5342,6345.43,258.74,2330,388.91,1721.67,833.56
20150909,58.18,87.537,83.871,80.495,99.723,85.121,2446.1,91.9622,6340.09,266.12,2296.75,378.46,1709.45,829.88
20150908,57.42,85.265,83.029,80.495,99.723,84.306,2438.2,91.7068,6334.83,257.55,2331.57,391.83,1717.04,829.35
20150907,56.85,87.613,83.097,80.884,99.723,84.285,2370,#N/A,6342.29,261.18,#N/A,#N/A,#N/A,#N/A
20150904,56.5,89.045,84.106,80.884,95.655,84.453,2370.1,92.1261,6356.23,263.69,2314.62,391.75,1692.52,820.5
20150903,56.5,88.212,82.12,80.884,95.655,84.678,2417.5,92.0816,6354.63,267.72,2339.04,398.48,1716.36,820.33
20150902,56.7,87.905,82.433,80.884,95.655,84.944,2376.1,91.787,6365.75,261.9,2328.9,394.06,1706.77,824.47
20150901,56.59,92.669,81.602,83.34,95.655,85.883,2359.7,91.4074,6353.75,273.82,2320.54,389.09,1702.46,829.95
20150831,56.21,87.875,81.602,83.369,95.655,85.279,#N/A,91.8582,6348.28,266.47,2395.59,417.36,1704.73,836.52
20150828,56.04,83.96,80.296,83.657,97.08,85.666,2377.6,91.9922,6359.41,264.56,2331.22,390.29,1705.47,835.88
20150827,53.93,79.25,79.332,83.657,97.08,84.835,2353.3,91.5397,6403.13,249.68,2277.05,370.84,1680.33,835.72
20150826,53.67,79.219,80.564,83.657,97.08,85.658,2276.4,91.007,6333.98,248.13,2191.39,342.94,1644.05,827.48
20150825,53.45,78.665,78.645,83.657,97.08,85.737,2328,90.9043,6316.24,245.9,2220.08,346.95,1677.85,835.06
20150824,53.28,82.292,81.267,83.473,97.08,85.66,2277.5,89.9519,6277.08,253.97,2209.36,341.5,1670.37,839.69
20150821,56.1,84.31,82.146,83.608,105.133,87.032,2338,90.9486,6154.23,264.29,2274.16,359.47,1713.23,847.77
20150820,55.84,84.997,81.101,83.608,105.133,86.546,2374.7,91.5299,6097.36,267.38,2311.42,368,1731.75,858.87
20150819,56.41,86.754,81.142,83.608,105.133,87.025,2333.8,92.3046,6086.24,269.69,2297.97,369.31,1700.98,853.16
20150818,56.92,86.777,82.338,83.608,105.133,87.148,2337.7,92.2639,6077.02,270.78,2325.17,381.67,1686.3,856.91
20150817,56.66,87.733,83.213,83.608,105.133,87.593,2375,92.1331,6090.07,271.16,2334.38,379.83,1712.92,861.07
20150814,56.74,87.838,82.895,83.608,106.874,87.804,2394.1,91.9867,6105.48,272.49,2349.9,384.94,1716.06,863.65
20150813,57.02,89.089,82.683,83.608,106.874,86.257,2390.5,91.8948,6131.91,275.58,2352.48,385.69,1716.95,864.19
20150812,56.31,88.289,83.238,83.608,106.874,88.862,2394.3,91.4148,6130.05,272.78,2364.7,394.12,1725.83,853.55
20150811,56.22,89.449,83.535,83.608,106.874,90.553,2377.1,92.548,6150.69,275.24,2363.98,389.42,1710.11,869.51
20150810,#N/A,87.179,83.266,83.637,106.874,88.612,2454,92.4377,6149.54,269.54,2410.54,399.64,1736.73,883.17
20150807,#N/A,88.368,83.648,83.637,106.874,88.133,2398.8,92.7048,6147.67,271.57,2355.58,387.89,1701.45,867.71
20150806,56.4,88.437,84.035,83.637,111.461,88.648,2404.3,92.9068,6147.38,270.68,2361.44,393.21,1697.54,862.52
20150805,56.78,88.973,84.679,83.637,111.461,88.28,2408.1,93.1327,6173.98,272.98,2369.87,395.08,1696.45,867.07
20150804,55.29,88.047,83.933,83.637,111.461,89.674,2434.9,92.5618,6176.39,269.74,2379.75,398.93,1709.55,863.32
20150803,55.63,91.034,84.765,83.801,111.461,89.963,2425.8,92.6005,6198.3,276.68,2366.13,394.27,1704.62,862.25
20150731,53.41,92.607,85.385,84.701,114.123,90.431,2438.9,92.123,6227.43,279.12,2409.96,409.88,1718.91,865.43
20150730,55.64,93.273,86.347,84.701,114.123,89.918,2458.5,92.5725,6252.1,281,2434.59,418.71,1725.46,867.94
20150729,55.89,92.787,85.638,84.701,114.123,90.238,2488.2,91.8095,6266.43,278.12,2443.25,421.66,1737.74,865.66
20150728,53.45,93.18,84.834,84.701,114.123,89.336,2480.6,91.7573,6292.01,275.94,2439.94,417.68,1735.45,871.81
20150727,52.35,94.502,85.304,85.208,114.123,91.264,2431.9,91.6873,6290.5,280.3,2420.96,415.67,1716.3,864.4
20150724,51.42,95.693,86.758,85.377,115.258,92.71,2457.3,92.3624,6309.67,282.25,2452.28,421.68,1717.99,881.66
20150723,51.72,97.305,87.017,85.377,115.258,92.977,2459.3,92.258,6345.09,285.21,2478.52,426.28,1725.35,894.9
20150722,51.76,98.15,88.881,85.377,115.258,92.942,2492.8,92.5516,6406.11,284.82,2499.61,433.46,1737.98,895.6
20150721,52.1,97.498,88.386,85.377,115.258,92.894,2528.6,92.2449,6410.76,286.49,2529.03,441.84,1756.18,899.9
20150720,52.39,98.417,89.246,85.507,115.258,94.913,2550.2,92.6093,6493.51,#N/A,2526.74,438,1767.57,901.79
20150717,#N/A,98.076,89.718,85.676,115.258,95.991,2556,92.603,6583.15,290.91,2559.84,442.72,1783.85,918.29
20150716,50.66,98.978,90.827,85.676,117.552,96.249,2578.9,92.2718,6579.93,292.77,2570.82,441.48,1796.91,927.03
20150715,50.55,100.024,89.069,85.676,117.552,97.03,2569.6,92.0198,6608.51,296.56,2581.62,444.59,1799.7,929.94
20150714,50.06,99.717,90.173,85.676,117.552,97.099,2572.9,91.3637,6628.2,294.5,2612.34,454.4,1805,937.1
20150713,50.3,100.191,89.307,86.074,117.552,96.44,2583.3,91.4305,6632.84,291.41,2611.18,451.25,1812.15,940.16
20150710,50.1,99.749,89.41,86.074,124.219,95.432,2559.8,90.8054,6644.67,296.28,2611.83,454.42,1798.12,939.06
20150709,48.99,97.543,86.698,86.074,124.219,95.192,2575.9,91.16,6644.94,291.8,2606.63,453.65,1800.58,934.7
20150708,44.59,97.639,87.947,86.074,124.219,95.582,2519.8,90.9136,6643.86,286.51,2573.58,443.98,1782.08,929.73
20150707,49.6,98.117,89.1,86.074,124.219,96.395,2455.4,91.5075,6679.62,293.67,2570.68,445.93,1752.96,933.24
20150706,52.28,104.984,91.523,86.036,124.219,96.647,2558.3,90.7496,6717,299.68,2607.03,446.57,1813.62,945.62
20150703,55.26,105.002,91.816,86.171,126.351,96.643,2611.4,#N/A,6738.56,307.69,#N/A,#N/A,#N/A,#N/A
20150702,55.63,105.022,91.156,86.171,126.351,96.246,2630.2,90.6192,6740.73,309.05,2694.22,481.25,1831.95,950.07
20150701,59.2,106.793,90.39,87.941,126.351,96.591,2628,90.5878,6746.65,309.61,2688.96,479.92,1834.99,946.66
20150630,59.35,104.834,90.728,87.941,126.351,92.768,2600.7,89.9642,6738.73,307.36,2724.7,494.6,1818.45,956
20150629,61.29,106.165,91.344,88.075,126.351,92.42,2616.1,89.6867,6757.26,308.69,2677.98,484.69,1831.06,927.86
20150626,62.01,106.641,91.36,88.075,127.972,91.015,2623.4,89.9301,6808.57,313.13,2693.48,492.32,1836.2,925.17
20150625,62.19,106.583,92.242,88.075,127.972,90.028,2638.4,89.7204,6836.79,314.07,2681.28,494.1,1844.42,907.46
20150624,62.53,107.238,91.579,88.075,127.972,89.822,2632.9,90.0225,6845.82,316.9,2674.19,495.72,1844.36,897.52
20150623,61.34,106.099,90.562,88.075,127.972,89.262,2650.6,89.6797,6854.12,314.58,2683.84,500.68,1849.22,894.88
20150622,60.02,106.496,90.771,87.494,127.972,88.071,2602.9,88.8528,6869.65,312.73,2662.02,494.39,1842.32,889.5
20150619,61.36,107.559,92.32,87.528,129.572,88.716,2607.4,88.8737,6897.57,316.56,2652.11,494.3,1853.48,876.8
20150618,61.77,107.559,92.106,87.528,129.572,88.994,2638,88.5061,6908.36,313.97,2674.22,501.3,1864.08,879.81
20150617,61.51,107.534,92.001,87.528,129.572,88.525,2633.5,89.5386,6932.44,314.76,2667.99,500.16,1848.58,881.31
20150616,62.91,107.97,92.085,87.528,129.572,87.924,2634.9,89.5331,6948.94,315.86,2666.15,500.78,1851.91,877.24
20150615,64.25,107.278,93.872,87.528,129.572,89.037,2661.3,89.463,6974.11,315.28,2659.5,499.18,1866.64,869.52
20150612,65.13,109.437,94.391,87.595,123.43,89.507,2701,89.3383,6988.9,317.94,2675.49,500.15,1875.65,879.6
20150611,65.61,110.502,96.237,87.595,123.43,90.453,2700.8,89.6298,7004.35,319.93,2698.35,508.27,1881.88,882.43
20150610,65.39,108.729,95.626,87.595,123.43,91.465,2750.5,89.1615,7019.84,318.38,2729.89,513.7,1904.58,893.57
20150609,64.27,105.362,94.391,87.595,123.43,91.255,2731.9,89.5887,7041.07,314.87,2715.2,504.87,1896.8,900.33
20150608,64.34,105.1,94.307,88.047,123.43,90.429,2724,90.1898,7073.18,317.7,2673.95,487.19,1891.24,899.57
20150605,64.45,104.274,94.707,88.047,124.744,90.898,2715.5,90.8181,7133.16,313.65,2668.84,490.3,1885.49,890.28
20150604,64.77,106.656,95.428,88.047,124.744,90.233,2708.9,90.0438,7182.58,317.53,2658.18,482.42,1890.86,894.64
20150603,63.33,108.952,95.334,88.047,124.744,90.684,2742.7,89.8244,7210.26,320.62,2684.79,494.76,1913.36,887.11
20150602,63.02,107.696,94.712,88.047,124.744,89.59,2742.7,90.3582,7291.78,319.77,2711.83,506.86,1919.94,885.65
20150601,#N/A,108.41,96.236,87.572,124.744,88.714,2743.9,91.5514,7362.48,319.48,2683.73,499.78,1916.86,874.76
20150529,61.85,105.541,96.705,87.724,128.343,89.072,2735.5,90.9429,7407.29,314.38,2678.97,502.27,1917.25,865.08
20150528,62.33,106.135,95.691,87.724,128.343,88.511,2778.5,91.2655,7471.11,312.62,2648.72,484.46,1934.67,867.61
20150527,63.1,108.204,96.407,87.724,128.343,88.838,2755.2,91.3015,7468.1,315.27,2639.37,485.25,1920.87,861.65
20150526,62.78,110.801,97.209,87.724,128.343,90.04,2760.6,91.0956,7455.94,318.24,2661.1,492.81,1924.04,865.51
20150525,61.18,110.486,97.209,88.157,128.343,90.034,#N/A,#N/A,7462.44,315.86,#N/A,#N/A,#N/A,#N/A
20150522,59.96,112,97.931,88.292,130.867,90.888,2784.5,89.9892,7454.21,316.88,2709.48,506.2,1947.67,875.8
20150521,57.91,109.954,97.682,88.292,130.867,90.443,2816.5,89.318,7452.54,315.76,2744.62,515.37,1959.85,885.98
20150520,57.12,109.271,98.692,88.292,130.867,90.941,2814.5,89.6013,7462.47,312.33,2714.58,503.34,1961.44,882.01
20150519,58.53,112.322,100.591,88.292,130.867,91.761,2818.8,89.2806,7465.36,317.1,2703.85,497.28,1962.02,884.19
20150518,60.65,112.946,100.51,88.384,130.867,91.389,2886.6,88.2673,7456.46,318.65,2766.21,513.98,2008.6,893.48
20150515,61.31,112.739,101.709,88.097,130.519,91.807,2911.4,87.6103,7443.96,317.29,2771.95,517.06,2013.48,890.99
20150514,62.3,112.441,102.356,88.097,130.519,90.339,2912.8,87.7211,7456.85,316.4,2776.48,517.73,2012.3,894.23
20150513,62.58,111.888,102.299,88.097,130.519,90.776,2924.8,87.6038,7454.18,317.93,2762.72,519.2,2013.8,877.91
20150512,62.88,109.23,101.674,88.097,130.519,90.778,2948.8,88.2877,7452.02,312.06,2757.32,519.13,2000.76,877.16
20150511,63.02,110.203,102.41,88.771,130.519,91.01,2914,88.9784,7449.4,314.5,2722.88,505.66,1978.39,879.62
20150508,61.4,109.754,102.76,88.754,129.644,89.921,2932.5,88.6114,7458.35,312.25,2739.57,509.44,1995.31,882.11
20150507,60.36,112.418,103.364,88.754,129.644,90.823,2937.4,88.6752,7499.1,317.64,2719.11,505.05,1991.64,873.16
20150506,60.89,111.938,103.173,88.754,129.644,90.291,2947.4,88.0997,7495.64,#N/A,2767,520.44,2006.2,881.79
20150505,58.7,110.962,102.433,88.754,129.644,89.7,3002.9,88.86,7490.83,#N/A,2768.34,518.77,2033.72,877.7
20150504,57.55,110.533,102.433,90.683,129.644,89.703,#N/A,89.2444,7503.43,#N/A,2740.4,511.37,2002.61,876.62
20150501,#N/A,110.578,100.942,90.827,129.644,90.187,2944.1,89.2653,#N/A,314.95,2734.43,511.01,1989.87,875.82
20150430,56.18,108.277,99.099,90.827,128.911,90.888,2938.8,89.0835,7500.36,312.29,2745.22,512.32,1995.22,881.57
20150429,57.13,106.613,98.895,90.827,128.911,90.269,2858.8,88.4129,7497.99,#N/A,2724.36,502.39,1989.55,885.15
20150428,59.88,106.748,98.044,90.827,128.911,90.003,2848.1,89.357,7493.75,309.89,2691.23,491.73,1985.06,878.3
20150427,59.09,107.26,97.091,90.77,128.911,90.821,2829.5,89.9608,7496.84,310.1,2685.17,491.65,1973.24,876.4
20150424,57.81,106.114,95.702,90.82,126.181,91.141,2797.5,90.1754,7500.71,310.16,2684.05,494.64,1930.46,882.66
20150423,54.82,104.15,96.296,90.82,126.181,90.341,2744.8,90.5333,7533.06,307.04,2686.93,495.32,1920.2,887.37
20150422,54.04,103.383,96.245,90.82,126.181,90.448,2749.7,91.0944,7537.15,304.31,2651.12,483.91,1922.3,877.41
20150421,51.04,104.705,96.954,90.82,126.181,90.491,2758.1,90.9802,7549.79,308.1,2651.41,482.29,1935.23,877.11
20150420,51.57,105.626,97.723,90.989,126.181,91.182,2755.8,90.8191,7579.31,309.75,2667.63,490.59,1922.96,878.17
20150417,50.93,105.967,97.785,91.039,117.265,91.41,2780.9,90.7433,7627.36,308.42,2676.61,490.8,1943.38,879.81
20150416,49.78,104.476,95.496,91.039,117.265,90.766,2790.8,90.861,7632.67,309.11,2694.5,496.17,1947.25,883.92
20150415,50.33,98.478,94.885,91.039,117.265,91.087,2759.3,91.9492,7630.13,301.2,2676.38,490.84,1936.99,881.63
20150414,50.78,97.81,95.942,91.039,117.265,90.521,2748.7,91.887,7639.02,299.24,2618.49,467.2,1925.99,882.28
20150413,48.82,97.385,96.255,91.46,117.265,91.365,2750,92.7145,7634.37,300.08,2600.56,459.87,1929.26,880.29
20150410,47.53,96.006,95.808,91.494,115.276,91.438,2771,92.6242,7650.43,296.49,2613.21,458.77,1942.1,891.1
20150409,48.34,95.855,95.812,91.494,115.276,92.175,2751.2,92.2587,7659.2,294.32,2588.75,450.8,1923.73,891.29
20150408,48.05,100.054,95.688,91.494,115.276,92.482,2755.5,91.4158,7676.94,300.65,2590.89,447.28,1930.98,899.12
20150407,48.06,98.385,95.077,91.494,115.276,91.194,2772.2,91.3717,7682.3,298.16,2655.84,472.52,1945.25,900.71
20150406,47.08,95.537,95.077,92.305,115.276,91.702,#N/A,90.5054,#N/A,293.81,2636.71,463.26,1948.09,902.1
20150403,#N/A,95.595,95.077,92.322,115.276,91.67,#N/A,90.6064,7676.01,291.01,#N/A,#N/A,#N/A,#N/A
20150402,47.08,97.193,94.635,92.322,116.596,90.651,2755.4,91.4364,7671.77,296.4,2586.94,442.94,1931.16,905.16
20150401,49.53,95.317,95.193,91.364,116.596,89.364,2758.3,91.8593,7667.84,289.77,2602.67,452.5,1937.08,896.74
20150331,51.35,96.678,95.948,91.364,116.596,90.785,2750.8,92.138,7678.73,292.44,2551.33,437.72,1912.51,887.65
20150330,52.69,97.081,96.244,91.115,116.596,90.224,2779.1,91.9145,7687.07,290.92,2584.22,445.39,1922.52,899.79
20150327,53.14,100.387,97.438,91.352,109.49,90.328,2771.5,91.2141,7675.7,298,2587.97,446.53,1934.76,896.64
20150326,55.36,97.466,96.172,91.352,109.49,91.005,2812,90.8666,7664.86,298.81,2639.59,466.53,1952.77,897.79
20150325,55.81,96.357,96.643,91.352,109.49,90.898,2795.9,90.7165,7675.75,291.38,2608.96,450.42,1941.47,906.39
20150324,55.86,96.846,96.218,91.352,109.49,91.425,2813.1,91.0518,7673.3,292.38,2593.29,441.16,1945.76,909.57
20150323,54.81,96.354,93.992,92.281,109.49,90.453,2814.9,90.9852,7687.29,290.58,2597.68,442.33,1944.72,911.66
20150320,54.66,96.062,93.08,92.281,114.195,89.178,2786,91.7593,7690.84,289.41,2573.29,438.22,1930.77,901.55
20150319,55,97.954,91.963,92.281,114.195,90.19,2713.3,92.9398,7690.07,293,2527.78,431.95,1057.21,887.35
20150318,55.48,94.963,92.456,92.281,114.195,89.291,2651.8,92.9587,7690.95,285.77,2540.36,443.01,1610.05,889.08
20150317,56.95,94.841,93.428,92.281,114.195,90.365,2698.6,93.1323,7691.69,289.27,2499.12,427.8,1860.92,875.67
20150316,58.9,96.151,93.245,94.033,114.195,90.019,2712.9,93.1895,7718.31,291.36,2514.93,429.68,1869.19,884.17
20150313,57.66,99.065,93.572,94.101,117.03,91.516,2720.2,93.4626,7719.89,299.05,2527.6,437.34,1871.72,879.2
20150312,57.97,99.79,93.253,94.101,117.03,91.653,2706.5,92.8083,7721.1,301.67,2574.38,452.95,1868.81,892.17
20150311,57.61,97.913,93.052,94.101,117.03,91.287,2675.7,93.1634,7767.97,299,2586.03,460.33,1857.8,891.43
20150310,58.15,100.617,93.532,94.101,117.03,91.614,2699.4,92.2745,7769.62,304.73,2582.27,455.73,1877.93,890.76
20150309,58.58,103.092,93.929,94.455,117.03,91.22,2746.3,91.6428,7787.68,305.98,2623.64,468.14,1902.18,896.07
20150306,59.49,103.745,94.245,94.438,115.247,91.259,2709.7,91.6312,7778.37,309.91,2630.81,474.29,1892.53,893.16
20150305,59.73,103.563,94.357,94.438,115.247,91.87,2735.8,90.6132,7783.11,310.3,2658.73,480.8,1919.32,897.19
20150304,61.94,103.612,93.851,94.438,115.247,91.893,2728.5,90.1897,7774.07,311.33,2670.27,483.11,1915.05,904.88
20150303,62.24,102.17,94.634,94.438,115.247,92.636,2716.4,89.6362,7764.92,310.66,2673.75,481.73,1914.12,911.55
20150302,62.83,105.349,94.329,94.333,115.247,93.42,2745.1,89.9803,7764.62,315.32,2660.51,472.17,1926.97,914.79
20150227,62.56,102.51,95.334,94.834,113.686,92.562,2753,89.8037,7760.59,309.16,2699.58,484.97,1932.57,922.67
20150226,62.37,104.776,93.986,94.834,113.686,91.818,2756.5,89.7032,7742.36,310.87,2653.07,468.9,1934.45,913.39
20150225,62.94,101.666,93.491,94.834,113.686,92.478,2723.1,88.9393,7726.04,303.56,2688.59,487.48,1918.34,908.8
20150224,64.01,102.206,92.572,94.834,113.686,92.423,2732.3,89.6112,7709.42,303.25,2652.12,470.82,1917.77,913.09
20150223,63.44,104.436,93.276,95.781,113.686,93.186,2689.6,89.3892,#N/A,305.97,2650.97,472.67,1905.27,911.39
20150220,#N/A,103.718,93.689,95.781,113.686,94.413,2692.8,89.1228,#N/A,309.35,2685.59,483.26,1908.54,919.41
20150219,#N/A,104.055,93.531,95.781,113.686,94.007,2722.7,89.042,#N/A,307.36,2702.02,484.53,1925.33,927.54
20150218,63.44,105.754,93.609,95.781,111.447,94.515,2727,89.1874,#N/A,311.97,2711.84,488.64,1922.79,928.18
20150217,63.02,104.89,94.417,95.781,111.447,94.518,2703.4,88.8573,7696.81,312.08,2741.68,499,1922.22,933.14
20150216,65.28,104.713,94.894,95.81,111.447,94.484,2745.3,#N/A,7678.74,311.3,#N/A,#N/A,#N/A,#N/A
20150213,63.19,100.989,94.164,95.81,107.679,93.588,2748.6,88.8773,7663.88,308.08,2743.24,495.11,1968.01,929.44
20150212,62.27,96.424,93.931,95.81,107.679,93.293,2748.4,88.9064,7670.21,304.1,2693.07,480.17,1954.25,919.79
20150211,62.18,97.727,93.942,95.81,107.679,93.759,2698.2,89.8726,7699.61,#N/A,2636.5,461.02,1934.76,915.93
20150210,62.38,99.13,94.966,95.81,107.679,94.687,2708.6,89.4263,7724.37,306.21,2662.43,468.62,1949.27,918.81
20150209,61.2,98.205,95.206,96.356,107.679,94.165,2754.3,89.1948,7764.84,305.62,2715.51,483.73,1976.05,926.74
20150206,62.49,96.627,94.05,96.457,95.75,93.293,2751.9,89.3456,7790.07,304.76,2686.36,475.92,1967.2,919.27
20150205,61.64,94.694,95.175,96.457,95.75,92.77,2774.7,88.58,7772.54,292.53,2671.72,467.11,1994.74,917.2
20150204,62.58,99.07,95.439,96.457,95.75,93.691,2769.6,88.9664,7764.87,306.48,2629.33,452.6,1996.51,909.34
20150203,63.18,94.239,93.558,96.457,95.75,91.719,2774.1,88.6544,7756.08,296.66,2713.63,484.83,1995.53,915.72
20150202,62.45,92.271,92.833,96.621,95.75,92.719,2716.9,89.3224,7741.76,287.28,2625.31,458.86,1982.01,894.44
20150130,62.21,88.172,91.639,99.238,96.101,93.084,2714.9,89.7655,7707.63,281.41,2600.69,445.99,1981.86,900.69
20150129,63.27,88.195,93.056,99.238,96.101,94.012,2666.6,89.6578,7690.37,283.15,2529.95,419,1946.97,904.1
20150128,63.09,89.739,93.512,99.238,96.101,94.512,2706.1,88.8821,7684.74,286.11,2554.88,419.14,2004.03,908.38
20150127,63.5,87.933,92.252,99.238,96.101,94.523,#N/A,88.6586,7679.87,284.15,2588.4,431.06,2000.44,916.51
20150126,63.54,89.334,93.185,98.989,96.101,94.393,2739.6,89.0483,7675.66,283.72,2567.91,420.18,2008.97,917.4
20150123,66.42,87.877,95.445,99.022,92.008,95.442,#N/A,88.931,7692.55,288.54,2579.01,426.46,2001.67,917.02
20150122,66.79,89.317,93.718,99.022,92.008,96.252,2757.9,88.3573,7691.36,287.2,2593.57,425.23,2030.98,923.95
20150121,67.81,87.309,94.867,99.022,92.008,96.25,2789.8,87.7909,7677.29,285.45,2620.97,434.27,2033.84,930.11
20150120,68.16,90.373,93.413,99.022,92.008,96.344,2752.5,87.3375,7660.2,284.65,2590.78,423.61,2017.07,929.83
20150119,68.09,91.496,93.188,99.304,92.008,96.37,2727.6,#N/A,7674.17,284.56,#N/A,#N/A,#N/A,#N/A
20150116,68.61,89.727,93.09,99.472,93.967,96.264,2754.5,87.0229,7655.24,278.42,2640.28,446.33,2000.57,934.29
20150115,68.63,90.199,91.667,99.472,93.967,96.509,2701,86.782,7642.6,280.24,2590.08,431.03,1958.86,933.32
20150114,68.3,86.12,94.715,99.472,93.967,97.025,2674.1,86.6615,7626.6,274.12,2617.06,446.52,1933.97,934.43
20150113,68.74,86.709,97.091,99.472,93.967,99.094,2770.4,86.9123,7619.32,280.56,2586.36,424.28,1968.32,941.45
20150112,70.3,90.929,97.74,99.728,93.967,100.165,2833.1,86.7217,7603.39,#N/A,2602.65,425.63,1977.26,951.63
20150109,71.18,91.948,98.26,99.846,101.624,99.909,2851.5,86.607,7594.08,288.26,2657.6,446.13,1971.74,962.66
20150108,71.36,91.639,97.521,99.846,101.624,100.67,2866.6,86.6918,7588.64,289.03,2664.48,449.6,1972.54,961.45
20150107,70.96,92.354,97.924,99.846,101.624,101.375,2850.6,86.7858,7587.92,285.26,2665.25,447.86,1967.33,968.08
20150106,71.49,94.884,98.111,99.846,101.624,100.77,2857.9,86.0967,7629.2,290.73,2672.36,447.39,1974.98,973.56
20150105,70.87,99.641,99.522,100.118,101.624,99.231,2865.7,86.2551,7610.13,297.29,2697.02,461,1964.65,971.33
20150102,71.26,100,100,100,100,100,2897.2,85.8204,#N/A,#N/A,2730.77,484.08,1959.82,954.89
20141231,71.26,#N/A,#N/A,#N/A,#N/A,#N/A,2914.3,85.1292,7592.44,#N/A,2749,487.94,1959.72,964.62
20141230,71.15,#N/A,#N/A,#N/A,#N/A,#N/A,2924.6,84.8276,7586.71,300.07,2792.63,496.96,1984.97,979.61
20141229,68.71,#N/A,#N/A,#N/A,#N/A,#N/A,2907.6,85.0689,7581.48,304.92,2787.46,497.04,1957.71,984.14
20141226,67.34,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85.0036,7572.58,305.35,2809.15,504.69,1976.05,984.47
20141224,66.94,#N/A,#N/A,#N/A,#N/A,#N/A,2915.3,85.0036,7554.78,305.34,2809.18,512.04,1956.21,979.05
20141223,66.84,#N/A,#N/A,#N/A,#N/A,#N/A,2922.5,85.0772,7546.16,#N/A,2848.51,525.78,1960.33,989.76
20141222,67.9,#N/A,#N/A,#N/A,#N/A,#N/A,2941.7,84.755,7537.47,307.27,2821.95,512.56,1966.46,986.05
20141219,69.17,#N/A,#N/A,#N/A,#N/A,#N/A,2964.3,84.7361,7533.54,300.8,2862.74,530.04,1988.67,985.71
20141218,68.42,#N/A,#N/A,#N/A,#N/A,#N/A,2936.1,84.383,7533.41,302.06,2840.3,516,1976.71,993.14
20141217,68.05,#N/A,#N/A,#N/A,#N/A,#N/A,2957,83.9799,7527.68,293.23,2867.85,533.01,1984.33,986.79
20141216,68.58,#N/A,#N/A,#N/A,#N/A,#N/A,2963,83.5902,7524.51,297.08,2842.88,525.06,1984.98,977.6
20141215,69.06,#N/A,#N/A,#N/A,#N/A,#N/A,2993.4,83.7823,7517.78,307.89,2876.55,531.73,2022.66,983.62
20141212,68.99,#N/A,#N/A,#N/A,#N/A,#N/A,3028.3,83.5426,7518.68,310.78,2905.37,543.79,2051.79,979.31
20141211,69.37,#N/A,#N/A,#N/A,#N/A,#N/A,3019.3,83.9234,7514.68,312.14,2917.96,555.41,2053.13,970.78
20141210,69.14,#N/A,#N/A,#N/A,#N/A,#N/A,3013,83.6251,7517.27,318.57,2925.79,562.49,2056.94,964.68
20141209,69.06,#N/A,#N/A,#N/A,#N/A,#N/A,3043.9,83.5543,7527.4,316.43,2973.84,582.5,2068.28,970.28
20141208,69.8,#N/A,#N/A,#N/A,#N/A,#N/A,3025.4,84.2881,7521.67,324.53,2949.01,576.18,2032.36,970.92
20141205,71.77,#N/A,#N/A,#N/A,#N/A,#N/A,3047.2,84.1948,7537.13,323.38,2997.2,600.94,2036.13,971.35
20141204,71.25,#N/A,#N/A,#N/A,#N/A,#N/A,3063.8,83.4561,7531.55,326.07,3006.67,603.66,2057.25,968.08
20141203,69.25,#N/A,#N/A,#N/A,#N/A,#N/A,3022.2,83.8238,7525.66,323.74,3005.66,610.35,2038.74,962.38
20141202,70.67,#N/A,#N/A,#N/A,#N/A,#N/A,3028.7,83.5882,7525.99,325.58,3012.45,612.03,2036.32,966.43
